(310705.62946067896, (1e-06, 0.036, 1.1363636363636365, 1000.0))
(300649.1252704689, (1e-06, 0.036, 1.1363636363636365, 464.15888336127773))
(285976.61915692466, (1e-06, 0.036, 1.1363636363636365, 215.44346900318823))
(268982.6120760884, (1e-06, 0.036, 1.1363636363636365, 100.0))
(253492.60562191904, (1e-06, 0.036, 1.1363636363636365, 46.41588833612777))
(241759.600733167, (1e-06, 0.036, 1.1363636363636365, 21.544346900318832))
(233761.5974006656, (1e-06, 0.036, 1.1363636363636365, 10.0))
(228537.09522378969, (1e-06, 0.036, 1.1363636363636365, 4.641588833612778))
(225153.0938137891, (1e-06, 0.036, 1.1363636363636365, 2.154434690031884))
(222949.0928954554, (1e-06, 0.036, 1.1363636363636365, 1.0))
(278688.1161200484, (1e-06, 0.036, 1.274787535410765, 1000.0))
(270201.6125840053, (1e-06, 0.036, 1.274787535410765, 464.15888336127773))
(257514.60729775307, (1e-06, 0.036, 1.274787535410765, 215.44346900318823))
(242392.10099670876, (1e-06, 0.036, 1.274787535410765, 100.0))
(228252.59510524798, (1e-06, 0.036, 1.274787535410765, 46.41588833612777))
(217360.59056691275, (1e-06, 0.036, 1.274787535410765, 21.544346900318832))
(209868.08744503645, (1e-06, 0.036, 1.274787535410765, 10.0))
(204952.5853969106, (1e-06, 0.036, 1.274787535410765, 4.641588833612778))
(201762.5840677434, (1e-06, 0.036, 1.274787535410765, 2.154434690031884))
(199682.08320086802, (1e-06, 0.036, 1.274787535410765, 1.0))
(246215.60258983442, (1e-06, 0.036, 1.4516129032258065, 1000.0))
(239259.5996914999, (1e-06, 0.036, 1.4516129032258065, 464.15888336127773))
(228586.09524420637, (1e-06, 0.036, 1.4516129032258065, 215.44346900318823))
(215453.08977212076, (1e-06, 0.036, 1.4516129032258065, 100.0))
(202809.58450399357, (1e-06, 0.036, 1.4516129032258065, 46.41588833612777))
(192873.0803637835, (1e-06, 0.036, 1.4516129032258065, 21.544346900318832))
(185965.07748544897, (1e-06, 0.036, 1.4516129032258065, 10.0))
(181411.5755881565, (1e-06, 0.036, 1.4516129032258065, 4.641588833612778))
(178450.574354406, (1e-06, 0.036, 1.4516129032258065, 2.154434690031884))
(176519.073549614, (1e-06, 0.036, 1.4516129032258065, 1.0))
(213298.0888742037, (1e-06, 0.036, 1.6853932584269664, 1000.0))
(207820.08659170277, (1e-06, 0.036, 1.6853932584269664, 464.15888336127773))
(199174.08298920127, (1e-06, 0.036, 1.6853932584269664, 215.44346900318823))
(188146.07839419934, (1e-06, 0.036, 1.6853932584269664, 100.0))
(177152.57381357244, (1e-06, 0.036, 1.6853932584269664, 46.41588833612777))
(168293.5701223209, (1e-06, 0.036, 1.6853932584269664, 21.544346900318832))
(162050.06752086148, (1e-06, 0.036, 1.6853932584269664, 10.0))
(157911.06579627743, (1e-06, 0.036, 1.6853932584269664, 4.641588833612778))
(155214.5646727353, (1e-06, 0.036, 1.6853932584269664, 2.154434690031884))
(153454.56393940165, (1e-06, 0.036, 1.6853932584269664, 1.0))
(179954.0749808646, (1e-06, 0.036, 2.008928571428571, 1000.0))
(175881.07328378054, (1e-06, 0.036, 2.008928571428571, 464.15888336127773))
(169248.57052023773, (1e-06, 0.036, 2.008928571428571, 215.44346900318823))
(160426.56684440287, (1e-06, 0.036, 2.008928571428571, 100.0))
(151242.56301773462, (1e-06, 0.036, 2.008928571428571, 46.41588833612777))
(143591.5598298166, (1e-06, 0.036, 2.008928571428571, 21.544346900318832))
(138097.05754044064, (1e-06, 0.036, 2.008928571428571, 10.0))
(134424.05601002334, (1e-06, 0.036, 2.008928571428571, 4.641588833612778))
(132025.0550104396, (1e-06, 0.036, 2.008928571428571, 2.154434690031884))
(130458.55435773099, (1e-06, 0.036, 2.008928571428571, 1.0))
(146204.56091856706, (1e-06, 0.036, 2.4861878453038675, 1000.0))
(143429.55976231658, (1e-06, 0.036, 2.4861878453038675, 464.15888336127773))
(138747.0578112741, (1e-06, 0.036, 2.4861878453038675, 215.44346900318823))
(132194.55508106464, (1e-06, 0.036, 2.4861878453038675, 100.0))
(124978.05207418838, (1e-06, 0.036, 2.4861878453038675, 46.41588833612777))
(118680.04945002061, (1e-06, 0.036, 2.4861878453038675, 21.544346900318832))
(114026.54751106148, (1e-06, 0.036, 2.4861878453038675, 10.0))
(110874.04619751926, (1e-06, 0.036, 2.4861878453038675, 4.641588833612778))
(108805.5453356439, (1e-06, 0.036, 2.4861878453038675, 2.154434690031884))
(107454.544772727, (1e-06, 0.036, 2.4861878453038675, 1.0))
(112066.04669418614, (1e-06, 0.036, 3.2608695652173916, 1000.0))
(110429.04601210251, (1e-06, 0.036, 3.2608695652173916, 464.15888336127773))
(107549.04481210202, (1e-06, 0.036, 3.2608695652173916, 215.44346900318823))
(103252.54302189294, (1e-06, 0.036, 3.2608695652173916, 100.0))
(98143.04089293371, (1e-06, 0.036, 3.2608695652173916, 46.41588833612777))
(93363.03890126622, (1e-06, 0.036, 3.2608695652173916, 21.544346900318832))
(89662.53735939057, (1e-06, 0.036, 3.2608695652173916, 10.0))
(87095.03628959846, (1e-06, 0.036, 3.2608695652173916, 4.641588833612778))
(85395.03558126483, (1e-06, 0.036, 3.2608695652173916, 2.154434690031884))
(84281.53511730631, (1e-06, 0.036, 3.2608695652173916, 1.0))
(77540.53230855514, (1e-06, 0.036, 4.736842105263158, 1000.0))
(76804.53200188834, (1e-06, 0.036, 4.736842105263158, 464.15888336127773))
(75440.53143355477, (1e-06, 0.036, 4.736842105263158, 215.44346900318823))
(73228.03051167939, (1e-06, 0.036, 4.736842105263158, 100.0))
(70289.52928730387, (1e-06, 0.036, 4.736842105263158, 46.41588833612777))
(67214.02800584502, (1e-06, 0.036, 4.736842105263158, 21.544346900318832))
(64621.02692542789, (1e-06, 0.036, 4.736842105263158, 10.0))
(62731.526138135894, (1e-06, 0.036, 4.736842105263158, 4.641588833612778))
(61452.02560501068, (1e-06, 0.036, 4.736842105263158, 2.154434690031884))
(60608.02525334386, (1e-06, 0.036, 4.736842105263158, 1.0))
(42627.51776146574, (1e-06, 0.036, 8.653846153846153, 1000.0))
(42454.517689382374, (1e-06, 0.036, 8.653846153846153, 464.15888336127773))
